Date,Ticker,Close,Open,High,Low,Adj Close,Volume
2015-01-02,ETN,52.1962776184082,52.54973323167896,52.6880424596805,51.473995443033566,52.1962776184082,1638100
2015-01-05,ETN,50.03712844848633,51.5662097525696,51.58926031629296,49.906498816887236,50.03712844848633,3206200
2015-01-06,ETN,49.476200103759766,50.01406606759792,50.13701020921769,48.84612603370678,49.476200103759766,3241700
2015-01-07,ETN,49.6221923828125,50.18310888023439,50.38289016945954,49.44546165344044,49.6221923828125,3120800
2015-01-08,ETN,51.39713668823242,50.09856758557153,51.42018723949675,50.09856758557153,51.39713668823242,3445900
2015-01-09,ETN,50.7593994140625,51.55083328276578,51.66609195134282,50.598039622974404,50.7593994140625,2810800
2015-01-12,ETN,50.3137321472168,50.67486730988788,50.866963100846206,49.89880453527101,50.3137321472168,2848300
2015-01-13,ETN,50.2983512878418,50.52118306491174,51.16662198142014,49.66827745217052,50.2983512878418,3575900
2015-01-14,ETN,49.36094284057617,49.184217959845206,49.62219621779954,48.646349049558374,49.36094284057617,2394500
2015-01-15,ETN,49.23032760620117,49.58378329115524,49.683676891931746,48.85382135562191,49.23032760620117,3635900
2015-01-16,ETN,49.6298713684082,48.90759509882828,49.66829287587797,48.88454160811653,49.6298713684082,3488800
2015-01-20,ETN,49.79124450683594,49.86039619593467,49.92186827222233,49.36863131023307,49.79124450683594,3265200
2015-01-21,ETN,50.574981689453125,49.44545745418668,50.651818836537544,49.353255222604794,50.574981689453125,3276800
2015-01-22,ETN,52.004188537597656,51.174333061979056,52.1809192982998,50.820877402874856,52.004188537597656,3463400
2015-01-23,ETN,51.48936462402344,52.04260151703469,52.04260151703469,51.2665327719884,51.48936462402344,2356100
2015-01-26,ETN,51.34336471557617,51.26652756874514,51.57388201836778,50.76707732089567,51.34336471557617,1950000
2015-01-27,ETN,49.96027755737305,50.25226695138502,50.56730104319375,49.70671553401937,49.96027755737305,3771600
2015-01-28,ETN,48.876861572265625,50.20616138179554,50.33679099651349,48.807706958882314,48.876861572265625,3197400
2015-01-29,ETN,49.3225212097168,48.746230858403266,49.44545947762311,48.25446606218044,49.3225212097168,3359600
2015-01-30,ETN,48.47730255126953,48.81539014831386,49.253368395156386,48.46193453351984,48.47730255126953,3911500
2015-02-02,ETN,49.48389434814453,48.884553276126475,49.87577154113521,48.28521513525861,49.48389434814453,4116900
2015-02-03,ETN,53.625465393066406,52.165536108982906,54.04039303353006,51.804395059192395,53.625465393066406,7275200
2015-02-04,ETN,52.6188850402832,53.31042524259941,53.39494786506893,52.380682257733326,52.6188850402832,4301200
2015-02-05,ETN,53.18749237060547,52.810986199249605,53.46411082450344,52.810986199249605,53.18749237060547,2552600
2015-02-06,ETN,53.82524871826172,53.39495011421006,54.455322745384905,53.39495011421006,53.82524871826172,3272400
2015-02-09,ETN,53.894405364990234,53.44106202203563,54.34006909563337,53.433376547424686,53.894405364990234,2079700
2015-02-10,ETN,54.35542678833008,54.478370916182605,54.50910694814574,53.51789190095477,54.35542678833008,1971600
2015-02-11,ETN,54.04038619995117,54.063436755567885,54.35542023054286,53.74839686267823,54.04038619995117,2024600
2015-02-12,ETN,55.05466842651367,54.393858273810416,55.20834275222616,54.05576772248324,55.05466842651367,2697300
2015-02-13,ETN,55.746219635009766,55.03930243111734,55.869157934186525,54.90099318060581,55.746219635009766,3118800
2015-02-17,ETN,55.423484802246094,55.607901013383604,55.607901013383604,54.962455999000916,55.423484802246094,1977800
2015-02-18,ETN,55.546424865722656,55.385065089546124,55.92293101013457,55.1161321292519,55.546424865722656,1655800
2015-02-19,ETN,55.41579818725586,55.177595410213186,55.738517722515354,54.93939849546907,55.41579818725586,1381700
2015-02-20,ETN,55.71546936035156,55.42347998259171,55.776935563086305,54.785726360339915,55.71546936035156,1779900
2015-02-23,ETN,55.046966552734375,55.45420867062251,55.66935500744658,54.94707885700835,55.046966552734375,1996600
2015-02-24,ETN,55.10844039916992,55.00854683790203,55.32358674298047,54.916344611867906,55.10844039916992,2073800
2015-02-25,ETN,54.97781753540039,55.223699912522065,55.32358761306271,54.439945805116636,54.97781753540039,2585600
2015-02-26,ETN,55.1622314453125,54.96245016892142,55.30054065784499,54.79340492445964,55.1622314453125,1905000
2015-02-27,ETN,54.56289291381836,54.70120212491962,54.9470845155109,54.370797112972085,54.56289291381836,2396600
2015-03-02,ETN,54.55521774291992,54.56290321784876,54.931723942237,54.347756818239006,54.55521774291992,2208400
2015-03-03,ETN,54.124916076660156,54.14796663537069,54.53984372034599,53.92513479733763,54.124916076660156,2239800
2015-03-04,ETN,53.51789474487305,53.963558438572825,54.04039559141441,53.13370311836613,53.51789474487305,2186400
2015-03-05,ETN,53.711524963378906,53.6728035439787,53.796720358604325,53.30104128218045,53.711524963378906,1732500
2015-03-06,ETN,52.79759979248047,53.19259596976176,53.60307952838634,52.65044898836306,52.79759979248047,1969100
2015-03-09,ETN,53.053192138671875,52.84407996668065,53.16936819376016,52.68142994418128,53.053192138671875,1633800
2015-03-10,ETN,52.0153694152832,52.48780849382827,52.54202320178983,52.0153694152832,52.0153694152832,1988400
2015-03-11,ETN,51.55841827392578,52.13929275015701,52.170273431297964,51.48096952555376,51.55841827392578,1874600
2015-03-12,ETN,52.08506774902344,51.78301355375331,52.10830177805044,51.61262279560921,52.08506774902344,2301500
2015-03-13,ETN,51.61260223388672,51.89142228905194,52.08504699908571,51.1479041115971,51.61260223388672,2503400
2015-03-16,ETN,52.503299713134766,52.75888585869829,52.844081240552796,51.806249274761406,52.503299713134766,3203000
2015-03-17,ETN,52.41810607910156,52.27094934027159,52.54976952491787,51.99212915562531,52.41810607910156,2215400
2015-03-18,ETN,53.06868362426758,52.162520960656096,53.22358701267985,51.68233522897825,53.06868362426758,3470900
2015-03-19,ETN,52.340660095214844,52.74339710036368,52.82859248954213,52.092820574593965,52.340660095214844,2032300
2015-03-20,ETN,53.03770446777344,52.68917630439938,53.16936790531139,52.596240188000635,53.03770446777344,4282400
2015-03-23,ETN,52.71240997314453,53.022210813261516,53.20808895374789,52.51878518669136,52.71240997314453,2288400
2015-03-24,ETN,52.56526184082031,52.689178637826366,52.94476478716115,52.26320763122825,52.56526184082031,2150600
2015-03-25,ETN,51.74428176879883,52.60397622239011,52.8130942835118,51.74428176879883,51.74428176879883,2193600
2015-03-26,ETN,51.63585662841797,51.50419319179225,51.86820873572415,51.295081022384316,51.63585662841797,1981300
2015-03-27,ETN,51.65909194946289,51.85271674074118,51.85271674074118,51.364784393945385,51.65909194946289,1386600
2015-03-30,ETN,52.526519775390625,51.891430857964906,52.75112518519411,51.891430857964906,52.526519775390625,1385000
2015-03-31,ETN,52.61948776245117,52.10831535483331,52.72791719880143,51.93018381324123,52.61948776245117,3182300
