Date,Ticker,Close,Open,High,Low,Adj Close,Volume
2015-01-02,AGM,20.40536117553711,21.27636574599876,21.283388787905555,20.377264988618503,20.40536117553711,26800
2015-01-05,AGM,19.997962951660156,20.35619849533764,20.637167155154025,19.927721791529247,19.997962951660156,46300
2015-01-06,AGM,19.407926559448242,20.04713205209421,20.089277012788575,19.077788577774772,19.407926559448242,25200
2015-01-07,AGM,19.365779876708984,19.660797254864285,20.20166267144301,19.04969068996232,19.365779876708984,20600
2015-01-08,AGM,19.169105529785156,19.443049802629393,19.56246164921149,19.070765495105398,19.169105529785156,51500
2015-01-09,AGM,18.916231155395508,19.000521074007075,19.12695729168853,18.85301304655478,18.916231155395508,30000
2015-01-12,AGM,18.705501556396484,18.909204626156438,19.098858931154197,18.62823602973232,18.705501556396484,22900
2015-01-13,AGM,18.77574348449707,18.838961584291113,19.084809601294182,18.63525986032668,18.77574348449707,28800
2015-01-14,AGM,19.162078857421875,18.663358378987745,19.28851373302882,18.65633399593779,19.162078857421875,26000
2015-01-15,AGM,19.7099666595459,19.183150006801426,19.885572210460722,18.895157010482237,19.7099666595459,65000
2015-01-16,AGM,20.180591583251953,19.6186543007157,20.271907229016698,19.59758115020903,20.180591583251953,30500
2015-01-20,AGM,19.976890563964844,20.250834831922578,20.370246676374652,19.95581741267417,19.976890563964844,40400
2015-01-21,AGM,19.407926559448242,19.843428952503842,19.955816407531582,19.344709788288764,19.407926559448242,15300
2015-01-22,AGM,19.8644962310791,19.436018348085035,20.096295456027878,19.316606544943923,19.8644962310791,19400
2015-01-23,AGM,19.653772354125977,19.808306091798205,19.808306091798205,19.59757863308989,19.653772354125977,10800
2015-01-26,AGM,19.7872314453125,19.639722101412644,19.836400780024487,19.492214097276676,19.7872314453125,16800
2015-01-27,AGM,19.26041603088379,19.667820837498557,19.68889398499662,19.211246693152276,19.26041603088379,19200
2015-01-28,AGM,18.565019607543945,19.27446621504713,19.27446621504713,18.34726909308703,18.565019607543945,35400
2015-01-29,AGM,19.26744270324707,18.712528477724305,19.295538896819647,18.403463649605325,19.26744270324707,25700
2015-01-30,AGM,19.35173225402832,19.084812391249574,19.492217238499727,19.077788008049595,19.35173225402832,32400
2015-02-02,AGM,19.6959285736084,19.288522216118256,19.77319414161113,19.169111671044526,19.6959285736084,47100
2015-02-03,AGM,20.728477478027344,19.962837239507408,20.890034248417887,19.962837239507408,20.728477478027344,34000
2015-02-04,AGM,20.651214599609375,20.510730948586495,20.819795784695323,20.510730948586495,20.651214599609375,28300
2015-02-05,AGM,21.374706268310547,20.861938419647437,21.42387560451606,20.616090398855945,21.374706268310547,81300
2015-02-06,AGM,21.17100715637207,21.480073335668035,21.725921402386092,21.086717232777648,21.17100715637207,27300
2015-02-09,AGM,21.51519012451172,21.192076574701133,21.901523115529873,21.163979045275546,21.51519012451172,61800
